"","year","number","day","month","duration","frame","place","region","goal","form","part","noorg","smorl","psmorl","smon","psmon","union","church","sdp","cp","green","centmodr","right","establ","left","reaction","arrested","wounded","instit","ac","ic","numberac","city","numberic","multeven","c","smo1","smo2","smo3","country","sform","nsm","sgoal","part2","union2","church2","sdp2","left2","centmod2","cp2","green2","establ2","fascrac","cmfinal","sform2","partpm"
"82",75,96,17,11,9,"international",NA,NA,"f0r Menschenrechte ""","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,1403,1,75096,1401,NA,NA,"netherlands","conventional",1,"other solidarity mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"83",75,97,24,11,1,"international","large city",110,"anderes","r0union protestation",2000,0,0,0,0,0,"no","no",0,0,0,0,0,1,0,60,0,0,NA,NA,NA,NA,111,NA,1,75097,NA,NA,NA,"netherlands","demonstrative",0,"other goals",2000,0,0,0,0,0,0,0,1,0,0,"demonstrative",141.843971631206
"84",75,98,24,11,1,"local","medium-sized town",140,"Wohnen","r0union protestation",250,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,75098,NA,NA,NA,"netherlands","demonstrative",0,"other left",250,0,0,0,0,0,0,0,0,0,0,"demonstrative",17.7304964539007
"85",75,99,1,12,1,"national","large city",120,"Ausl0ndermobilisieru","manifestation, march",5000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,34,0,0,NA,NA,NA,NA,121,NA,1,75099,NA,NA,NA,"netherlands","demonstrative",0,"foreigners",5000,0,0,0,0,0,0,0,0,0,0,"demonstrative",354.609929078014
"86",75,100,1,12,1,"regional",NA,155,"gegen Bau Verkehrsin","publicit0 m0dias",1,0,1,1,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,1207,1,75100,1204,NA,NA,"netherlands","conventional",1,"ecology movement",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"87",75,101,8,12,9,"international",NA,170,"Ausl0ndermoblisierun","violence contre pers",7,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,45,7,2,NA,NA,NA,NA,NA,NA,1,75101,NA,NA,NA,"netherlands","heavy violence",0,"foreigners",7,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.496453900709219
"88",75,102,8,12,9,"international","large city",110,"Ausl0ndermoblisierun","violence contre pers",7,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,45,7,NA,NA,NA,NA,NA,111,NA,1,75102,NA,NA,NA,"netherlands","heavy violence",0,"foreigners",7,0,0,0,0,0,0,0,0,0,0,"heavy violence",0.496453900709219
"89",75,103,8,12,1,"international",NA,NA,"gegen spezifische po","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,1406,1,75103,1453,NA,NA,"netherlands","conventional",1,"other solidarity mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"90",75,104,8,12,1,"national","large city",120,"Justiz/Polizei links","campagne collection",100,0,0,0,0,1,"no","no",0,0,0,0,0,1,0,60,0,0,NA,NA,NA,NA,122,NA,1,75104,NA,NA,NA,"netherlands","demonstrative",0,"other right",100,0,0,0,0,0,0,0,1,0,0,"petitions",7.09219858156028
"91",75,105,15,12,1,"national","large city",155,"f0r Gleichberechtigu","r0union protestation",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,156,1407,1,75105,NA,NA,NA,"netherlands","demonstrative",1,"other solidarity mov",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"92",75,106,15,12,9,"national","large city",120,"Ausl0ndermobilisieru","gr0ve faim",250,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,121,NA,1,75106,NA,NA,NA,"netherlands","confrontative",0,"foreigners",250,0,0,0,0,0,0,0,0,0,0,"confrontative",17.7304964539007
"93",75,107,22,12,1,"local","small town or countr",140,"Arbeitslosigkeit, En","occupation lieux",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,3,75107,NA,NA,NA,"netherlands","confrontative",0,"labor movement",50,0,0,0,0,0,0,0,0,0,0,"confrontative",3.54609929078017
"94",76,1,2,2,1,"national","small town or countr",130,"gegen Atomenergie","r0union protestation",300,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,131,1208,1,76001,NA,NA,NA,"netherlands","demonstrative",1,"anti-nuclear movemen",300,0,0,0,0,0,0,0,0,0,0,"demonstrative",21.2765957446808
"95",76,2,2,2,5,"local","large city",135,"Universit0ten, Stude","occupation lieux",250,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,136,NA,1,76002,NA,NA,NA,"netherlands","confrontative",0,"student movement",250,0,0,0,0,0,0,0,0,0,0,"confrontative",17.7304964539007
"96",76,3,2,2,6,"local","large city",110,"Universit0ten, Stude","boycottage",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,76003,NA,NA,NA,"netherlands","confrontative",0,"student movement",100,0,0,0,0,0,0,0,0,0,0,"confrontative",7.09219858156028
"97",76,4,2,2,1,"local","small town or countr",110,"Finanz- und Steuerpr","actions symboliques/",12,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,76004,NA,NA,NA,"netherlands","confrontative",0,"other left",12,0,0,0,0,0,0,0,0,0,0,"confrontative",0.851063829787234
"98",76,5,2,2,4,"local","small town or countr",110,"Finanz- und Steuerpr","occupation lieux",20,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,76005,NA,NA,NA,"netherlands","confrontative",0,"other left",20,0,0,0,0,0,0,0,0,0,0,"confrontative",1.41843971631205
"99",76,6,2,2,1,"national","large city",155,"Kultur, Freizeit, Me","fete avec significat",5000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,156,NA,1,76006,NA,NA,NA,"netherlands","demonstrative",0,"other goals",5000,0,0,0,0,0,0,0,0,0,0,"festivals",354.609929078014
"100",76,7,9,2,1,"national","large city",110,"Arbeitslosigkeit, En","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,76007,NA,NA,NA,"netherlands","demonstrative",0,"labor movement",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"101",76,8,16,2,9,"local","large city",120,"anderes Kultur- und","gr0ve faim",6,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,30,0,0,NA,NA,NA,NA,122,NA,1,76008,NA,NA,NA,"netherlands","confrontative",0,"other goals",6,0,0,0,0,0,0,0,0,0,0,"confrontative",0.425531914893617
"102",76,9,16,2,1,"local","large city",120,"anderes Kultur- und","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,122,NA,1,76009,NA,NA,NA,"netherlands","demonstrative",0,"other goals",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"103",76,10,23,2,1,"national","small town or countr",110,"Ausl0ndermobilisieru","autres confrontative",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,14,0,0,NA,NA,NA,NA,NA,NA,1,76010,NA,NA,NA,"netherlands","confrontative",0,"foreigners",500,0,0,0,0,0,0,0,0,0,0,"confrontative",35.4609929078022
"104",76,11,23,2,1,"national","small town or countr",110,"Ausl0ndermoblisierun","perturbation manifes",500,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,14,0,0,NA,NA,NA,NA,NA,NA,1,76011,NA,NA,NA,"netherlands","confrontative",0,"foreigners",500,0,0,0,0,0,0,0,0,0,0,"confrontative",35.4609929078022
"105",76,12,23,2,1,"national","large city",110,"Kultur, Freizeit, Me","manifestation, march",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,14,0,0,NA,NA,NA,NA,111,NA,1,76012,NA,NA,NA,"netherlands","demonstrative",0,"other goals",100,0,0,0,0,0,0,0,0,0,0,"demonstrative",7.09219858156028
"106",76,13,8,3,1,"national","large city",120,"anderes","blocus ou autres for",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,15,0,0,NA,NA,NA,NA,121,NA,1,76013,NA,NA,NA,"netherlands","confrontative",0,"other goals",500,0,0,0,0,0,0,0,0,0,0,"confrontative",35.4609929078022
"107",76,14,8,3,1,"national","large city",120,"anderes","blocus ou autres for",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,15,0,0,NA,NA,NA,NA,121,NA,1,76014,NA,NA,NA,"netherlands","confrontative",0,"other goals",500,0,0,0,0,0,0,0,0,0,0,"confrontative",35.4609929078022
"108",76,15,8,3,9,"national","large city",110,"f0r autonomen Wohnra","occupation lieux",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","yes",1501,111,1501,1,76015,NA,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",50,0,0,0,0,0,0,0,0,0,0,"confrontative",3.54609929078017
"109",76,16,15,3,1,"local","small town or countr",180,"anderes","blocus ou autres for",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,15,0,0,NA,NA,NA,NA,NA,NA,1,76016,NA,NA,NA,"netherlands","confrontative",0,"other goals",100,0,0,0,0,0,0,0,0,0,0,"confrontative",7.09219858156028
"110",76,17,22,3,1,"national","large city",110,"Universit0ten, Stude","manifestation, march",1000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,76017,NA,NA,NA,"netherlands","demonstrative",0,"student movement",1000,0,0,0,0,0,0,0,0,0,0,"demonstrative",70.9219858156028
"111",76,18,29,3,1,"local","large city",110,"anderes","manifestation, march",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,13,0,0,NA,NA,NA,NA,111,NA,1,76018,NA,NA,NA,"netherlands","demonstrative",0,"other goals",100,0,0,0,0,0,0,0,0,0,0,"demonstrative",7.09219858156028
"112",76,19,3,5,1,"local","large city",110,"anderes Autonomenbew","occupation lieux",40,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,43,11,0,"no","no","yes",NA,111,1502,1,76019,1244,NA,NA,"netherlands","confrontative",1,"other autonomous mov",40,0,0,0,0,0,0,0,0,0,0,"confrontative",2.83687943262409
"113",76,20,10,5,1,"national","small town or countr",120,"Bauernmobilisierung","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,76020,NA,NA,NA,"netherlands","demonstrative",0,"farmers",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"114",76,21,10,5,2,"local","large city",145,"Universit0ten, Stude","occupation lieux",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,146,NA,1,76021,NA,NA,NA,"netherlands","confrontative",0,"student movement",50,0,0,0,0,0,0,0,0,0,0,"confrontative",3.54609929078017
"115",76,22,10,5,9,"national","large city",120,"f0r autonomen Wohnra","occupation lieux",100,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1501,121,1503,1,76022,1706,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",100,0,0,0,0,0,0,0,0,0,0,"confrontative",7.09219858156028
"116",76,23,10,5,1,"national","large city",155,"Ausl0ndermobilisieru","manifestation, march",10000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,156,NA,1,76023,NA,NA,NA,"netherlands","demonstrative",0,"foreigners",10000,0,0,0,0,0,0,0,0,0,0,"demonstrative",709.219858156028
"117",76,24,10,5,1,"national","large city",155,"anderes","perturbation manifes",100,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,156,NA,1,76024,NA,NA,NA,"netherlands","confrontative",0,"other goals",100,0,0,0,0,0,0,0,0,0,0,"confrontative",7.09219858156028
"118",76,25,17,5,1,"regional","large city",110,"gegen Bau Verkehrsin","blocus ou autres for",250,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,111,NA,1,76025,NA,NA,NA,"netherlands","confrontative",1,"ecology movement",250,0,0,0,0,0,0,0,0,0,0,"confrontative",17.7304964539007
"119",76,26,17,5,2,"national","large city",155,"f0r autonomen Wohnra","occupation lieux",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,41,5,0,"no","yes, other event","yes",1501,156,1503,1,76026,NA,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",100,0,0,0,0,0,0,0,0,0,0,"confrontative",7.09219858156028
"120",76,27,17,5,1,"national","large city",155,"Gegenmobilisierung A","violence contre pers",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,156,NA,1,76027,NA,NA,NA,"netherlands","heavy violence",0,"coutermobilization",16,0,0,0,0,0,0,0,0,0,1,"heavy violence",1.13475177304964
"121",76,28,17,5,2,"national","large city",110,"f0r autonomen Wohnra","occupation lieux",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1501,111,1503,1,76028,NA,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",100,0,0,0,0,0,0,0,0,0,0,"confrontative",7.09219858156028
"122",76,29,24,5,1,"local","large city",120,"Wohnen","manifestation, march",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,122,NA,1,76029,NA,NA,NA,"netherlands","demonstrative",0,"other left",850,0,0,0,0,0,0,0,0,0,0,"demonstrative",60.2836879432617
"123",76,30,24,5,1,"international","small town or countr",145,"Drogen-, tabak- und","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,76030,NA,NA,NA,"netherlands","demonstrative",0,"other goals",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"124",76,31,24,5,1,"national",NA,130,"gegen Umweltverschmu","d0position plainte j",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,132,NA,1,76031,1223,NA,NA,"netherlands","conventional",1,"ecology movement",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"125",76,32,24,5,1,"national","large city",155,"f0r autonomen Wohnra","occupation lieux",50,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1501,156,1503,1,76032,NA,NA,NA,"netherlands","confrontative",1,"squatters, youth cen",50,0,0,0,0,0,0,0,0,0,0,"confrontative",3.54609929078017
"126",76,33,31,5,1,"national","large city",120,"Entwicklungshilfe","publicit0 m0dias",1,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,121,NA,1,76033,NA,NA,NA,"netherlands","conventional",1,"other solidarity mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"127",76,34,31,5,1,"national","large city",110,"Ausl0ndermobilisieru","manifestation, march",500,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,76034,NA,NA,NA,"netherlands","demonstrative",0,"foreigners",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"128",76,35,8,6,1,"international","medium-sized town",145,"Drogen-, tabak- und","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,149,NA,1,76035,NA,NA,NA,"netherlands","demonstrative",0,"other goals",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"129",76,36,31,5,1,"international","large city",110,"Ausl0ndermoblisierun","manifestation, march",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,76036,NA,NA,NA,"netherlands","demonstrative",0,"foreigners",50,0,0,0,0,0,0,0,0,0,0,"demonstrative",3.54609929078017
"130",76,37,14,6,3,"national","small town or countr",110,"Schwangerschaftsabbr","occupation lieux",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,13,0,0,NA,NA,NA,NA,NA,NA,1,76037,NA,NA,NA,"netherlands","confrontative",1,"women movement",500,0,0,0,0,0,0,0,0,0,0,"confrontative",35.4609929078022
"131",76,38,14,6,1,"local","large city",110,"f0r alternative Verk","manifestation, march",5000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,111,NA,1,76038,NA,NA,NA,"netherlands","demonstrative",1,"ecology movement",5000,0,0,0,0,0,0,0,0,0,0,"demonstrative",354.609929078014
"132",76,39,21,6,1,"national","large city",155,"gegen spezifische po","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,156,1402,1,76039,1418,NA,NA,"netherlands","conventional",1,"other solidarity mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"133",76,40,23,8,1,"international","large city",110,"gegen spezifische po","manifestation, march",250,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1402,111,1406,1,76040,1437,NA,NA,"netherlands","demonstrative",1,"other solidarity mov",250,0,0,0,0,0,0,0,0,0,0,"demonstrative",17.7304964539007
"134",76,41,23,8,2,"international","large city",110,"gegen spezifische po","gr0ve faim",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1402,111,1406,1,76041,NA,NA,NA,"netherlands","confrontative",1,"other solidarity mov",50,0,0,0,0,0,0,0,0,0,0,"confrontative",3.54609929078017
"135",76,42,23,8,2,"international","large city",120,"gegen spezifische po","gr0ve faim",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, other event","yes",1402,121,1406,1,76042,NA,NA,NA,"netherlands","confrontative",1,"other solidarity mov",50,0,0,0,0,0,0,0,0,0,0,"confrontative",3.54609929078017
"136",76,43,13,9,1,"international","large city",110,"gegen spezifische po","manifestation, march",6000,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"yes","no","yes",NA,111,1409,1,76043,1404,NA,NA,"netherlands","demonstrative",1,"other solidarity mov",6000,0,0,0,0,0,0,0,0,0,0,"demonstrative",425.531914893617
"137",76,44,13,9,1,"national","large city",120,"Gegenmobilisierung F","manifestation, march",7000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,121,NA,1,76044,NA,NA,NA,"netherlands","demonstrative",0,"coutermobilization",7000,0,0,0,0,0,0,0,0,0,1,"demonstrative",496.45390070922
"138",76,45,13,9,9,"regional","medium-sized town",140,"Arbeitslosigkeit, En","occupation lieux",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,76045,NA,NA,NA,"netherlands","confrontative",0,"labor movement",50,0,0,0,0,0,0,0,0,0,0,"confrontative",3.54609929078017
"139",76,46,20,9,1,"national","large city",110,"Universit0ten, Stude","manifestation, march",5000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,76046,NA,NA,NA,"netherlands","demonstrative",0,"student movement",5000,0,0,0,0,0,0,0,0,0,0,"demonstrative",354.609929078014
"140",76,47,4,10,1,"international","large city",110,"f0r Menschenrechte ""","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,111,1406,1,76047,1401,NA,NA,"netherlands","conventional",1,"other solidarity mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"141",76,48,4,10,1,"national","small town or countr",175,"Bauernmobilisierung","r0union protestation",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,76048,NA,NA,NA,"netherlands","demonstrative",0,"farmers",100,0,0,0,0,0,0,0,0,0,0,"demonstrative",7.09219858156028
"142",76,49,4,10,2,"national","small town or countr",180,"Bauernmobilisierung","autres confrontative",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,76049,NA,NA,NA,"netherlands","confrontative",0,"farmers",100,0,0,0,0,0,0,0,0,0,0,"confrontative",7.09219858156028
"143",76,50,4,10,2,"national","small town or countr",175,"Bauernmobilisierung","autres confrontative",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,76050,NA,NA,NA,"netherlands","confrontative",0,"farmers",100,0,0,0,0,0,0,0,0,0,0,"confrontative",7.09219858156028
"144",76,51,11,10,1,"international","large city",120,"gegen Umweltverschmu","d0position plainte j",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,122,1210,1,76051,1214,NA,NA,"netherlands","conventional",1,"ecology movement",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"145",76,52,11,10,1,"national","large city",110,"Lohnfragen","r0union protestation",2200,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,76052,NA,NA,NA,"netherlands","demonstrative",0,"labor movement",2200,0,0,0,0,0,0,0,0,0,0,"demonstrative",156.028368794326
"146",76,53,18,10,1,"international","large city",110,"gegen spezifische po","publicit0 m0dias",1,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,10,0,0,"no","yes, other event","yes",1402,111,1406,1,76053,NA,NA,NA,"netherlands","conventional",1,"other solidarity mov",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
"147",76,54,25,10,1,"national","large city",110,"andere Bildungsfrage","r0union protestation",500,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,15,0,0,NA,NA,NA,NA,111,NA,1,76054,NA,NA,NA,"netherlands","demonstrative",0,"education",500,1,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"148",76,55,1,11,1,"national","small town or countr",140,"andere Bildungsfrage","r0union protestation",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,76055,NA,NA,NA,"netherlands","demonstrative",0,"education",100,0,0,0,0,0,0,0,0,0,0,"demonstrative",7.09219858156028
"149",76,56,8,11,1,"national","medium-sized town",165,"Lohnfragen","manifestation, march",1500,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,1,76056,NA,NA,NA,"netherlands","demonstrative",0,"labor movement",1500,1,0,0,0,0,0,0,0,0,0,"demonstrative",106.382978723405
"150",76,57,22,11,1,"national","large city",110,"Universit0ten, Stude","manifestation, march",1000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,111,NA,1,76057,NA,NA,NA,"netherlands","demonstrative",0,"student movement",1000,0,0,0,0,0,0,0,0,0,0,"demonstrative",70.9219858156028
"151",76,58,22,11,1,"national","small town or countr",175,"gegen Atomenergie","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,1211,1,76058,NA,NA,NA,"netherlands","demonstrative",1,"anti-nuclear movemen",500,0,0,0,0,0,0,0,0,0,0,"demonstrative",35.4609929078022
"152",76,59,29,11,1,"local","large city",110,"anderes Verkehrsfrag","information directe",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,111,NA,1,76059,NA,NA,NA,"netherlands","conventional",1,"ecology movement",100,0,0,0,0,0,0,0,0,0,0,"conventional",7.09219858156028
"153",76,60,29,11,1,"local","large city",120,"gegen Bau Verkehrsin","proc0dure civile",20,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,16,0,0,"no","no","no",NA,121,NA,1,76060,NA,NA,NA,"netherlands","conventional",1,"ecology movement",20,0,0,0,0,0,0,0,0,0,0,"conventional",1.41843971631205
"154",76,61,6,12,1,"national","large city",165,"gegen Atomenergie","manifestation, march",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,166,1209,1,76061,NA,NA,NA,"netherlands","demonstrative",1,"anti-nuclear movemen",100,0,0,0,0,0,0,0,0,0,0,"demonstrative",7.09219858156028
"155",76,62,6,12,9,"national","large city",120,"Frauenbewegung","occupation lieux",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,13,0,0,NA,NA,NA,NA,122,NA,1,76062,NA,NA,NA,"netherlands","confrontative",1,"women movement",100,0,0,0,0,0,0,0,0,0,0,"confrontative",7.09219858156028
"156",76,63,6,12,1,"regional","small town or countr",135,"gegen Bau Verkehrsin","r0union protestation",300,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,1,76063,NA,NA,NA,"netherlands","demonstrative",1,"ecology movement",300,0,0,0,0,0,0,0,0,0,0,"demonstrative",21.2765957446808
"157",76,64,13,12,1,"regional","large city",120,"gegen Umweltverschmu","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,122,NA,1,76064,1241,NA,NA,"netherlands","conventional",1,"ecology movement",1,0,0,0,0,0,0,0,0,0,0,"conventional",0.0709219858156023
